,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
4963.json,1.0200200529385128,0.0098078851244087,29,100.0,2022-07-18 18:30:43.225000404,2022-07-18 18:30:44.245020457,20.83863091468811,25.561922162771225,-62.66828,-57.922363,AFT,Absent,Foraging,7.0
4970.json,1.0375047971570837,0.0098809980681627,34,99.70000060704268,2022-07-18 18:30:08.414207584,2022-07-18 18:30:09.451712382,25.60134267443009,29.032180174616457,-56.49318,-52.98982,AFT,Absent,Foraging,7.0
4974.json,1.3037311730836263,0.0098767513112395,99,98.79907712639528,2022-07-18 18:30:46.195058052,2022-07-18 18:30:47.498789225,29.85447557961069,34.1089179341386,-47.959095,-43.621468,AFT,Absent,Foraging,7.0
4988.json,1.091997643501088,0.0098378166081179,33,100.0,2022-07-18 18:30:56.859448142,2022-07-18 18:30:57.951445785,33.94957821611045,37.01703229157821,-51.357937,-48.270096,AFT,Absent,Foraging,7.0
5014.json,1.0495422746464893,0.0099013422136461,26,99.26269448752618,2022-07-18 17:18:04.951859759,2022-07-18 17:18:06.001402034,18.38083850976193,22.290779287164863,-64.89828,-61.1233,DUR,Absent,Attraction,4.0
5025.json,1.2580267062107566,0.0099057220961476,4,99.00963210678594,2022-07-18 18:54:44.140663445,2022-07-18 18:54:45.398690151,27.701324462890625,31.95229313208622,-55.253895,-51.09377,DUR,Absent,Foraging,5.0
5028.json,1.1143910277198437,0.0098618675019455,4,98.57697898690942,2022-07-18 18:54:27.359085771,2022-07-18 18:54:28.473476798,20.633803076777895,24.263304933588557,-60.188442,-56.63315,DUR,Absent,Foraging,5.0
5029.json,1.2640450415382247,0.0098753518870173,4,99.32624686836856,2022-07-18 18:54:50.078531088,2022-07-18 18:54:51.342576129,29.209121008339167,34.23161915713136,-55.268524,-50.06115,DUR,Absent,Foraging,5.0
5114.json,1.50761520830104,0.0099185211072436,1,98.71320171568084,2022-07-18 17:16:44.588924455,2022-07-18 17:16:46.096539664,21.62915428563168,25.22968155710321,-60.713783,-57.299747,DUR+AFT,Absent,Attraction,6.0
5117.json,1.5135429220951409,0.0098924373993146,67,99.062200184416,2022-07-18 17:16:44.009984408,2022-07-18 17:16:45.523527329,20.849779831735717,24.609248472514903,-60.756218,-57.069977,DUR+AFT,Absent,Attraction,6.0
5118.json,1.2181434844986896,0.0099036055650299,106,99.71375381494757,2022-07-18 17:16:52.367443578,2022-07-18 17:16:53.585587062,14.71844188216465,16.354875028522965,-49.772564,-48.136124,DUR+AFT,Absent,Attraction,6.0
5123.json,1.247344869843019,0.0098995624590715,13,98.30212521724152,2022-07-18 17:16:49.623834426,2022-07-18 17:16:50.871179296,32.93225846017242,34.2401768629718,-50.786175,-49.47826,DUR+AFT,Absent,Attraction,6.0
5127.json,1.1167107787445971,0.009882396272076,106,99.11589754527984,2022-07-18 17:16:49.950419654,2022-07-18 17:16:51.067130432,26.313894380841937,29.104769107273647,-58.352287,-55.551632,DUR+AFT,Absent,Attraction,6.0
5130.json,1.0025289400848365,0.0098287150988709,106,98.1342159117994,2022-07-18 17:16:52.491776052,2022-07-18 17:16:53.494304992,34.20386120653528,37.01090889277421,-47.725296,-45.040703,DUR+AFT,Absent,Attraction,6.0
5137.json,1.0704918062454567,0.0098210257453711,5,99.3359534880808,2022-07-18 19:05:33.451175431,2022-07-18 19:05:34.521667238,27.731887195728444,32.53382582487883,-55.29264,-50.491188,DUR,Absent,Foraging,8.0
5138.json,1.142550319368581,0.0098495717186946,31,100.0,2022-07-18 19:05:34.262439621,2022-07-18 19:05:35.404989940,25.74797150823805,29.313422679901123,-54.79984,-51.249428,DUR,Absent,Foraging,8.0
5150.json,1.4312893079227962,0.0098709607442951,44,99.5049311485628,2022-07-18 17:41:40.946554797,2022-07-18 17:41:42.377844105,17.545173284742567,18.78725963168674,-52.669075,-51.421707,DUR,Absent,Foraging,10.0
5173.json,1.1114122898242726,0.0098355069895953,35,100.0,2022-07-18 18:02:47.506730090,2022-07-18 18:02:48.618142380,30.322934096200125,34.491211782182965,-53.706806,-49.56227,AFT,Absent,Foraging,12.0
5184.json,1.2307179795057266,0.0098457438360458,8,100.0,2022-07-18 17:48:40.389381459,2022-07-18 17:48:41.620099438,13.634838227302795,15.554962133592175,-53.546314,-51.62619,BEF,Absent,Foraging,12.0
5214.json,1.2514043042884708,0.0098535771991218,32,100.0,2022-07-18 19:08:51.286801917,2022-07-18 19:08:52.538206222,20.606863738624916,23.358080311185997,-59.437935,-56.775757,DUR,Absent,Foraging,4.0
5216.json,1.001484863576373,0.0098184790546703,22,100.0,2022-07-18 19:08:40.044528712,2022-07-18 19:08:41.046013576,21.97091181316073,26.24923318529886,-56.876884,-52.63637,DUR,Absent,Foraging,4.0
5224.json,1.1619228535450734,0.0098468038436023,4,99.06832358142226,2022-07-18 19:08:11.271990470,2022-07-18 19:08:12.433913324,24.04249964674858,28.450644114246103,-53.585487,-49.17734,DUR,Absent,Foraging,4.0
5230.json,1.0037392385754274,0.0098405807703473,16,98.83895484488023,2022-07-18 19:08:31.138065385,2022-07-18 19:08:32.141804623,15.756325918530662,21.785974956694105,-56.934402,-51.146877,DUR,Absent,Foraging,4.0
5242.json,1.0050961639737777,0.0098538839605272,4,98.25384858339882,2022-07-18 19:08:07.615961503,2022-07-18 19:08:08.621057667,16.428029968982607,20.151593696414015,-63.55114,-59.848286,DUR,Absent,Foraging,4.0
5253.json,1.2546639160243052,0.0098792434332622,5,99.0559487415884,2022-07-18 19:08:02.761912180,2022-07-18 19:08:04.016576095,28.980560447596297,33.447937977464896,-48.99282,-44.525444,DUR,Absent,Foraging,4.0
5280.json,1.0950391574987677,0.009865217635124,5,97.77228476982312,2022-07-18 19:12:48.097177743,2022-07-18 19:12:49.192216900,22.065267148225203,25.976518907408785,-60.112164,-56.207943,DUR,Absent,Foraging,4.0
5293.json,1.1982002811196075,0.0099024816621455,5,99.5067350636533,2022-07-18 19:12:19.736439055,2022-07-18 19:12:20.934639336,37.07448591775452,41.46659078029607,-42.07643,-37.67596,DUR,Absent,Foraging,4.0
5306.json,1.1098220488750243,0.0099091254363841,5,99.37973768862204,2022-07-18 19:12:37.306446924,2022-07-18 19:12:38.416268973,33.01117864336286,39.60524338313511,-45.883327,-39.28918,DUR,Absent,Foraging,4.0
5312.json,1.1255118400571948,0.0098729108776946,42,100.0,2022-07-18 19:12:09.273425213,2022-07-18 19:12:10.398937053,21.75920945825711,26.740619847472285,-55.835957,-50.854546,DUR,Absent,Foraging,4.0
5316.json,1.40944778152617,0.0099256886022969,25,100.0,2022-07-18 19:12:09.040648901,2022-07-18 19:12:10.450096683,19.98393406841041,23.081313591218937,-58.510185,-55.377625,DUR,Absent,Foraging,4.0
5359.json,1.0793815323485951,0.0099025828655834,71,97.25750098523434,2022-07-18 18:29:31.374593437,2022-07-18 18:29:32.453974970,32.898487595950854,35.327214802012726,-57.910545,-55.555664,AFT,Absent,Foraging,7.0
