,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,activation_state,fishing_net,behaviour,group_size,category_remap
5466.json,1.27382093221061,0.00987458086985,1378,98.7287897756266,2020-07-12 14:05:10.860483781,2020-07-12 14:05:12.134304713,20.9492360830307,24.0914632320404,-51.60908,-48.527378,Control,Present,Travelling,6,779
5472.json,1.1952410695093,0.009878025367845,1488,98.9700437160548,2020-07-12 14:05:27.155465836,2020-07-12 14:05:28.350706906,22.5751277923584,25.9532422129313,-52.009007,-48.6676,Control,Present,Travelling,6,780
5478.json,1.11872909793172,0.009900257503821,1537,97.4500897996196,2020-07-12 14:05:23.048634064,2020-07-12 14:05:24.167363162,19.0965726595398,24.2789932819123,-47.20024,-41.912292,Control,Present,Travelling,6,781
5485.json,1.16215481152981,0.009848769589236,1419,100,2020-07-12 14:05:12.111557911,2020-07-12 14:05:13.273712723,18.9475724991054,21.2172570163256,-53.706577,-51.441273,Control,Present,Travelling,6,771
5491.json,1.25934569434457,0.009916107829485,1398,100,2020-07-12 14:05:26.076026669,2020-07-12 14:05:27.335372364,20.1182322321059,25.2891665712188,-52.443966,-46.939342,Control,Present,Travelling,6,782
5500.json,1.21178419849905,0.009851904052838,1485,98.1320420500697,2020-07-12 14:05:22.459285094,2020-07-12 14:05:23.671069293,17.4909721173738,21.422817606675,-52.79704,-48.974102,Control,Present,Travelling,6,784
5515.json,1.04428501747785,0.009851745447904,1509,98.0329380026537,2020-07-12 14:05:20.957996138,2020-07-12 14:05:22.002281156,14.5444879242868,18.0563401308927,-54.294426,-50.046535,Control,Present,Travelling,6,785
5520.json,1.05876025534388,0.009894955657419,1515,98.8425182363944,2020-07-12 14:05:25.668652118,2020-07-12 14:05:26.727412373,24.8087796232754,27.0514601944084,-43.74019,-41.270523,Control,Present,Travelling,6,786
5528.json,1.17566266613862,0.009879518202846,1501,98.1812643018743,2020-07-12 14:05:28.863109767,2020-07-12 14:05:30.038772433,20.9450133555644,23.6370853733372,-50.186043,-47.437637,Control,Present,Travelling,6,787
5552.json,1.10011807781825,0.009822482837663,1513,97.8388758686393,2020-07-12 14:05:24.037086021,2020-07-12 14:05:25.137204099,21.290313748147,25.9564596491752,-50.49221,-45.82606,Control,Present,Travelling,6,788
5560.json,1.40392021941081,0.009886762108527,1430,98.2709114876214,2020-07-12 14:05:35.167203631,2020-07-12 14:05:36.571123850,28.4345792781162,34.1979949649444,-48.331425,-42.338226,Control,Present,Travelling,6,789
5632.json,1.50001237654985,0.009868502477302,1403,100,2020-07-12 14:06:29.641020508,2020-07-12 14:06:31.141032884,13.098227318297,15.541755493651,-60.25432,-58.056953,Control,Present,Travelling,6,790
5635.json,1.50870083326661,0.009925663376754,1508,98.504651972018,2020-07-12 14:06:14.553981059,2020-07-12 14:06:16.062681893,23.2157837516383,27.2769516995079,-45.257694,-41.411903,Control,Present,Travelling,6,791
5638.json,1.4747647388197,0.009897749924964,1412,100,2020-07-12 14:06:23.774334142,2020-07-12 14:06:25.249098880,17.6331313963859,22.741702172064,-51.201603,-46.172806,Control,Present,Travelling,6,792
5640.json,1.05585921877083,0.009867843166083,1500,98.1934468254724,2020-07-12 14:06:19.917344354,2020-07-12 14:06:20.973203573,27.1231603120503,30.8555718615539,-43.44322,-39.637478,Control,Present,Travelling,6,793
5682.json,1.23703506217128,0.00989628049737,1466,97.9899657111953,2020-07-12 14:06:04.410418607,2020-07-12 14:06:05.647453669,15.6995451266949,18.8818444716625,-59.251804,-55.913574,Control,Present,Travelling,6,783
5701.json,2.2104393708907,0.009912284174398,1482,99.1348841561992,2020-07-12 14:06:06.879732772,2020-07-12 14:06:09.090172143,26.860342645473,29.4399670556134,-43.171482,-40.329926,Control,Present,Travelling,6,770
5703.json,1.45058858842382,0.009867949581114,1410,100,2020-07-12 14:06:08.008820764,2020-07-12 14:06:09.459409352,21.3197353342192,27.7791696350431,-50.12895,-43.813206,Control,Present,Travelling,6,769
5704.json,1.20770566750817,0.009899226782854,1429,98.1246582844063,2020-07-12 14:06:09.636427702,2020-07-12 14:06:10.844133370,28.2645998126582,30.8211732036189,-41.824436,-38.970432,Control,Present,Travelling,6,768
5706.json,1.47380205954337,0.009891288990224,1502,97.4902728726647,2020-07-12 14:06:15.002296076,2020-07-12 14:06:16.476098135,9.62570573961413,16.4603145908665,-60.598217,-53.53496,Control,Present,Travelling,6,745
5717.json,2.52070688842,0.009924042867795,1535,97.2339998266757,2020-07-12 14:06:38.899561655,2020-07-12 14:06:41.420268543,14.0072817259197,17.3279589640943,-61.790268,-58.52306,Control,Present,Travelling,6,746
5719.json,1.22534362631528,0.009881803438026,1433,97.2343456557368,2020-07-12 14:06:40.114902476,2020-07-12 14:06:41.340246102,17.7662437983922,20.6849534914091,-59.942135,-57.023426,Control,Present,Travelling,6,747
5740.json,1.16938668636901,0.009910056664144,1449,98.1337174506903,2020-07-12 09:43:10.373074319,2020-07-12 09:43:11.542461005,14.1120077898713,16.4562807148006,-60.22873,-57.90904,Control,Present,Attraction,15,748
5751.json,1.68040112509903,0.009884712500583,1439,99.0721004613512,2020-07-12 09:43:07.766339310,2020-07-12 09:43:09.446740435,10.2918481148815,13.5051800876997,-64.932236,-61.80862,Control,Present,Attraction,15,749
5754.json,1.07293933357143,0.009843480124508,1450,98.6091036072851,2020-07-12 09:43:17.580573531,2020-07-12 09:43:18.653512865,12.1277443214699,14.5027555960196,-62.149204,-59.74094,Control,Present,Attraction,15,750
5772.json,1.09006770225801,0.009820429750072,1436,98.3724460449976,2020-07-12 09:43:03.957259321,2020-07-12 09:43:05.047327023,17.587641472364,21.3144477510104,-56.42697,-52.782005,Control,Present,Attraction,15,751
5806.json,1.28942871825618,0.009918682448124,1455,97.7030559449931,2020-07-12 13:46:31.428711889,2020-07-12 13:46:32.718140607,26.7570903683886,29.8165278022672,-47.519608,-44.203556,DUR,Present,Attraction,8,752
5811.json,1.43295518484792,0.009882449550675,1486,99.1819799389128,2020-07-12 13:46:03.721679355,2020-07-12 13:46:05.154634540,39.5379959212409,42.7928447299534,-31.714579,-28.445473,DUR,Present,Attraction,8,753
5816.json,1.08049768107135,0.009822706191558,1534,97.7772887878905,2020-07-12 13:46:07.274693760,2020-07-12 13:46:08.355191441,17.5143980040167,18.356634432382,-53.64532,-52.807755,DUR,Present,Attraction,8,754
5826.json,1.30663491562948,0.009898749360829,1541,98.5112735540746,2020-07-12 13:46:09.927737961,2020-07-12 13:46:11.234372876,21.795683139708,24.9162060342184,-53.24813,-50.12761,DUR,Present,Attraction,8,755
5833.json,1.05908755529055,0.009898014535426,1389,98.1314998389247,2020-07-12 13:46:07.211890725,2020-07-12 13:46:08.270978280,12.092651166414,13.2814838151286,-56.842094,-55.546074,DUR,Present,Attraction,8,756
5836.json,1.04295659146641,0.009839213127042,1388,99.2782009304818,2020-07-12 13:46:37.574380404,2020-07-12 13:46:38.617336996,15.1087363560994,18.1778310139974,-60.50942,-57.393875,DUR,Present,Attraction,8,757
5841.json,1.164296473168,0.009866919264136,1512,96.4962568843544,2020-07-12 13:46:12.069211831,2020-07-12 13:46:13.233508304,19.3408456044654,19.9696862730261,-51.972004,-51.37469,DUR,Present,Attraction,8,758
5950.json,1.18613461100187,0.009884455091682,1526,98.0142766490868,2020-07-12 14:02:27.610988793,2020-07-12 14:02:28.797123404,12.9977918279251,16.4583668292769,-60.28764,-56.82067,Control,Present,Attraction,2,759
5967.json,1.18681507050896,0.009890125587575,1417,100,2020-07-12 14:02:56.435668729,2020-07-12 14:02:57.622483800,20.1735585530599,24.1910978953044,-56.071316,-51.978664,Control,Present,Attraction,2,760
6007.json,1.04467894605317,0.009855461755219,1459,98.2728946411084,2020-07-12 14:02:31.046431750,2020-07-12 14:02:32.091110696,15.6789833126646,19.33291461251,-60.526833,-56.895325,Control,Present,Attraction,2,761
6009.json,1.2269772524349,0.009894977842217,1503,98.8622380283346,2020-07-12 14:02:15.156403602,2020-07-12 14:02:16.383380854,14.2511707652699,17.6977686448531,-59.12521,-55.678608,Control,Present,Attraction,2,762
6029.json,1.17568278325138,0.009879687254213,1533,98.7658877333871,2020-07-12 14:02:43.836017755,2020-07-12 14:02:45.011700538,9.59172408645217,13.743084598232,-60.14569,-57.019104,Control,Present,Attraction,2,763
6030.json,1.05592930012656,0.009868498132024,1407,100,2020-07-12 14:02:48.465467847,2020-07-12 14:02:49.521397146,15.2437623389681,16.4839550391176,-60.81683,-59.576633,Control,Present,Attraction,2,764
6031.json,1.66248285855738,0.009895731300937,1427,99.0419645570904,2020-07-12 14:02:49.831137372,2020-07-12 14:02:51.493620230,15.1037235716313,21.0402320971329,-63.21776,-57.326416,Control,Present,Attraction,2,765
6047.json,1.35595976719872,0.009897516548896,1474,98.6772257618988,2020-07-12 13:45:48.089588055,2020-07-12 13:45:49.445547822,20.858250891256,25.4052887632136,-54.74913,-50.2021,DUR,Present,Attraction,8,766
6052.json,1.31422534758645,0.009881393590876,1471,98.4605162680917,2020-07-12 13:45:54.867998978,2020-07-12 13:45:56.182224326,19.467284053205,22.0923730781279,-47.19506,-44.575073,DUR,Present,Attraction,8,767
6070.json,1.07880294672076,0.009897274740557,1520,96.8552012736072,2020-07-12 13:45:31.432215423,2020-07-12 13:45:32.511018370,18.0125691731771,21.6609323007089,-56.100056,-52.423096,DUR,Present,Attraction,8,743
6071.json,1.15241822982416,0.009849728460036,1487,99.2701070282759,2020-07-12 13:45:37.425240425,2020-07-12 13:45:38.577658655,15.452582155425,18.6681392538137,-52.721172,-49.47737,DUR,Present,Attraction,8,689
6076.json,1.78436651454051,0.009913147303003,1374,97.2089150864934,2020-07-12 13:45:01.137437575,2020-07-12 13:45:02.921804089,35.3504480889865,39.2411221095494,-32.113636,-28.177809,DUR,Present,Attraction,8,637
6095.json,1.05844781514965,0.009892035655604,1506,98.5286052077454,2020-07-12 13:45:54.141052307,2020-07-12 13:45:55.199500122,20.0240532724481,24.4872812256777,-48.76712,-44.106415,DUR,Present,Attraction,8,688
6104.json,1.29755918797643,0.009905031969286,1499,97.4290122299643,2020-07-12 13:45:17.545967249,2020-07-12 13:45:18.843526437,17.8543077480574,20.7044267946957,-56.26369,-53.465168,DUR,Present,Attraction,8,613
6105.json,1.32963694792624,0.009922663790494,1386,98.8671957619919,2020-07-12 13:45:34.114876674,2020-07-12 13:45:35.444513622,17.3826894246176,19.3992360737509,-51.84175,-49.799496,DUR,Present,Attraction,8,614
6107.json,1.06541872428351,0.00986498818781,1460,98.1925945768761,2020-07-12 13:45:20.960223837,2020-07-12 13:45:22.025642561,21.8180937872993,25.4733460320367,-50.01598,-46.292614,DUR,Present,Attraction,8,615
6108.json,1.25921416567858,0.009915072170697,1481,98.3404180363957,2020-07-12 13:45:44.222721576,2020-07-12 13:45:45.481935742,17.0030843034575,21.4364438841615,-58.291794,-53.94606,DUR,Present,Attraction,8,616
6109.json,1.11428064811776,0.009860890691308,1390,100,2020-07-12 13:45:37.574474441,2020-07-12 13:45:38.688755089,10.3129959376991,12.0176819064093,-58.527855,-56.823166,DUR,Present,Attraction,8,617
6123.json,1.2847434018748,0.009882641552883,1468,98.014586957988,2020-07-12 13:45:14.584266402,2020-07-12 13:45:15.869009804,12.7911625614873,15.9761123421751,-60.12136,-56.908142,DUR,Present,Attraction,8,618
6132.json,1.17346209253591,0.009861025987697,1440,96.6669420184202,2020-07-12 13:45:22.740824335,2020-07-12 13:45:23.914286427,20.7107070587777,25.2147255974847,-41.27638,-36.870678,DUR,Present,Attraction,8,619
6142.json,1.09342313898423,0.009850658909768,1493,99.4083019390246,2020-07-12 13:45:25.933395108,2020-07-12 13:45:27.026818247,25.4681093243585,25.9952913090803,-47.849133,-46.948326,DUR,Present,Attraction,8,620
6149.json,1.62889902236066,0.009932311111955,1470,97.1431163556508,2020-07-12 13:45:50.465933025,2020-07-12 13:45:52.094832048,15.5262358130478,22.2334540204304,-54.590252,-47.88432,DUR,Present,Attraction,8,621
6176.json,1.26251273533858,0.009863380744833,1415,100,2020-07-12 13:57:07.871950014,2020-07-12 13:57:09.134462749,29.7827538664236,34.065639195952,-44.535236,-40.24743,Control,Present,Travelling,3,622
6191.json,1.4452104721431,0.009898701863994,1425,98.2967042321413,2020-07-12 13:57:51.031135980,2020-07-12 13:57:52.476346452,17.8168079734507,19.6065138084454,-57.602222,-55.85943,Control,Present,Travelling,3,612
6198.json,2.02084354533011,0.009906095810442,1406,100,2020-07-12 13:57:51.172064067,2020-07-12 13:57:53.192907612,17.658562712782,20.5799983617828,-56.465237,-53.552986,Control,Present,Travelling,3,623
6242.json,1.4253851808777,0.00989850820054,1437,97.6003142609317,2020-07-12 13:57:58.098256110,2020-07-12 13:57:59.523641291,24.6658043355249,29.3906968292577,-47.36722,-42.44105,Control,Present,Travelling,3,625
6251.json,1.04640334329486,0.009871729653725,1479,96.812516021749,2020-07-12 13:57:04.366116688,2020-07-12 13:57:05.412520031,21.3885238531864,25.1846153663866,-54.4083,-50.593494,Control,Present,Travelling,3,626
6260.json,1.1864845004576,0.009887370837147,1462,97.5057486362391,2020-07-12 13:57:40.987210236,2020-07-12 13:57:42.173694736,19.5828501810163,22.2011111214657,-52.41471,-49.771534,Control,Present,Travelling,3,627
6267.json,1.04335112296989,0.009842935122357,1453,97.9516513590758,2020-07-12 13:57:55.530609638,2020-07-12 13:57:56.573960761,15.5616699854533,18.3225652232315,-57.302322,-54.536095,Control,Present,Travelling,3,628
6318.json,1.04293707633752,0.009839029022052,1381,100,2020-07-12 13:59:14.552522460,2020-07-12 13:59:15.595459536,11.9277653838649,13.2519660429521,-58.20211,-56.87322,Control,Present,Attraction,2,629
6325.json,1.27855968410561,0.009911315380664,1431,97.482724957399,2020-07-12 13:59:27.389236991,2020-07-12 13:59:28.667796675,12.4058317812333,17.0586796399229,-59.907646,-55.271618,Control,Present,Attraction,2,630
6392.json,1.04735826884391,0.00988073838532,1424,98.0941625841888,2020-07-12 13:29:33.203701376,2020-07-12 13:29:34.251059645,10.1659796743682,14.0302258115826,-51.914692,-48.05045,DUR,Present,Attraction,4,631
6405.json,1.25324399855357,0.009868062980737,1524,98.8619097160008,2020-07-12 13:27:55.300337269,2020-07-12 13:27:56.553581268,9.95765355267102,12.3346066293837,-56.036514,-53.972557,BEF+DUR,Present,Attraction,3,632
6423.json,1.11951030642723,0.009907170853338,1489,98.4010507469263,2020-07-12 13:27:49.409412078,2020-07-12 13:27:50.528922385,16.9664045563826,19.9623561074548,-47.006317,-44.04562,BEF+DUR,Present,Attraction,3,633
6428.json,1.25807907704263,0.009906134464903,1421,100,2020-07-12 09:41:15.086869133,2020-07-12 09:41:16.344948210,14.2636921798127,18.4347412495673,-63.067978,-58.89693,Control,Present,Attraction,15,634
6457.json,1.00786561791761,0.00988103546978,1492,99.5853789143832,2020-07-12 09:41:13.478202906,2020-07-12 09:41:14.486068524,19.457831885871,24.9080220320093,-60.229443,-54.828712,Control,Present,Attraction,15,624
6466.json,1.02386348486868,0.00984484120066,1472,98.1054506274072,2020-07-12 09:41:18.061591788,2020-07-12 09:41:19.085455273,20.4900314567625,26.3194547253986,-57.170315,-51.400906,Control,Present,Attraction,15,611
6555.json,1.04118827706155,0.009822530915675,1416,100,2020-07-12 13:58:01.849632961,2020-07-12 13:58:02.890821238,11.259647660583,16.5537580242594,-57.403275,-52.07175,Control,Present,Attraction,2,610
6559.json,1.04229439805776,0.009832966019413,1373,100,2020-07-12 13:58:38.562898657,2020-07-12 13:58:39.605193055,14.6078006074629,21.1069688578598,-59.471836,-53.09223,Control,Present,Attraction,2,609
6585.json,1.0273403894773,0.009878272975743,1441,97.9004926722588,2020-07-12 13:58:32.687468686,2020-07-12 13:58:33.714809075,21.981855392456,26.8592096475454,-49.875534,-45.02112,Control,Present,Attraction,2,586
6592.json,2.14105813658151,0.009912306187877,1402,100,2020-07-12 13:58:13.536851474,2020-07-12 13:58:15.677909612,31.7586433169567,36.6122561883749,-42.004734,-37.15112,Control,Present,Attraction,2,587
6611.json,1.02734038947731,0.009878272975743,1477,97.5452644421875,2020-07-12 13:58:30.709053351,2020-07-12 13:58:31.736393740,17.9150333404541,19.6615962101863,-53.12582,-51.260242,Control,Present,Attraction,2,588
6623.json,1.6929955142845,0.009900558563067,1428,98.3777445744829,2020-07-12 13:58:16.483937375,2020-07-12 13:58:18.176932889,21.9234151120456,25.416909775644,-48.478775,-45.016907,Control,Present,Attraction,2,589
6630.json,1.13189639161418,0.009842577318384,1457,97.4952354747813,2020-07-12 13:58:56.216504466,2020-07-12 13:58:57.348400858,13.6620815783948,16.5339974089936,-59.782124,-56.948795,Control,Present,Attraction,2,590
6634.json,2.57968592475769,0.009960177315667,1405,100,2020-07-12 13:58:24.659278793,2020-07-12 13:58:27.238964718,15.4924141851372,18.1145023310517,-54.752872,-52.12563,Control,Present,Attraction,2,591
6638.json,1.23970129229729,0.009917610338378,1478,97.6345743223993,2020-07-12 13:58:01.429933235,2020-07-12 13:58:02.669634527,17.0525377958249,21.72805810586,-53.641125,-48.850567,Control,Present,Attraction,2,592
6646.json,1.311825089988,0.009863346541263,1519,98.888422765983,2020-07-12 13:58:05.735235302,2020-07-12 13:58:07.047060392,23.1729384913589,27.6367417075417,-48.60571,-44.15154,Control,Present,Attraction,2,593
6647.json,1.35325102035577,0.00987774467413,1495,97.8226005757736,2020-07-12 13:58:11.660122754,2020-07-12 13:58:13.013373775,34.0366903192857,37.744677509981,-41.58315,-37.86838,Control,Present,Attraction,2,594
6654.json,1.45580589254766,0.009903441445902,1483,99.0147745150126,2020-07-12 13:58:48.329556059,2020-07-12 13:58:49.785361952,11.1413704919033,18.2419552412189,-64.61317,-57.512573,Control,Present,Attraction,2,595
6673.json,1.11850228060296,0.009898250270823,1385,100,2020-07-12 09:39:18.272227840,2020-07-12 09:39:19.390730120,27.8899700624723,31.3600438165326,-54.617386,-51.147316,Control,Present,Attraction,15,596
6707.json,1.21583788828156,0.009884860880338,1400,98.0293505813357,2020-07-12 09:42:48.161578456,2020-07-12 09:42:49.377416344,18.4455596824097,22.8949286267648,-56.653313,-52.070538,Control,Present,Attraction,15,597
6716.json,1.12708163550787,0.009886681013227,1397,98.9400623029085,2020-07-12 09:42:06.423911565,2020-07-12 09:42:07.550993201,17.1073556282151,21.093642973564,-61.935425,-57.98113,Control,Present,Attraction,15,598
6741.json,1.17858820774012,0.009904102586051,1505,99.1089102969397,2020-07-12 09:42:51.756644805,2020-07-12 09:42:52.935233013,17.9954851905772,20.767079679758,-55.07389,-52.241035,Control,Present,Attraction,15,599
6746.json,1.16673223296696,0.00988756129633,1435,96.2701885701741,2020-07-12 13:56:50.360670070,2020-07-12 13:56:51.527402303,28.1012592185922,31.73825623389,-43.92571,-40.288715,Control,Present,Travelling,3,600
6756.json,1.1672043727503,0.009891562480935,1442,97.5048379456129,2020-07-12 13:56:28.636181842,2020-07-12 13:56:29.803386215,15.7938857824624,19.4192363194057,-59.26826,-55.72521,Control,Present,Travelling,3,601
6798.json,1.27968122768816,0.009920009516962,1447,99.1664579467055,2020-07-12 13:56:48.193574190,2020-07-12 13:56:49.473255418,15.7791306868843,19.1784405915633,-57.007034,-53.692898,Control,Present,Travelling,3,602
6870.json,1.09496952878323,0.009864590349398,1399,100,2020-07-12 09:04:53.913695982,2020-07-12 09:04:55.008665511,22.8808522708174,28.3574844581493,-55.779594,-50.343155,BEF,Absent,Attraction,12,603
6939.json,1.35631655857669,0.009900120865523,1384,100,2020-07-12 13:43:16.685775230,2020-07-12 13:43:18.042091789,19.0004903559099,22.6401301378395,-59.948864,-56.37732,DUR,Present,Attraction,8,604
6949.json,1.08768106281482,0.009888009661953,1491,97.4274438301069,2020-07-12 13:43:57.816291161,2020-07-12 13:43:58.903972224,15.7227023326567,19.0978289137792,-59.43906,-56.086937,DUR,Present,Attraction,8,605
6975.json,1.31695829693315,0.009901942082204,1452,98.2126250420452,2020-07-12 09:40:37.493866926,2020-07-12 09:40:38.810825223,10.7954239443124,19.5111627234034,-64.58161,-55.881763,Control,Present,Attraction,15,606
6982.json,1.41366703235754,0.00988578344306,1494,98.8477972602859,2020-07-12 09:40:48.853605723,2020-07-12 09:40:50.267272754,18.3644080727787,20.974136955994,-51.857544,-49.13224,Control,Present,Attraction,15,607
6994.json,1.24855390244395,0.009909157955904,1517,98.1153757492282,2020-07-12 09:40:08.888980877,2020-07-12 09:40:10.137534779,31.5205615584258,36.074335511323,-40.26335,-35.70361,Control,Present,Attraction,15,608
7038.json,1.078101749132,0.009890841735156,1422,98.8684884271296,2020-07-12 09:40:55.445893464,2020-07-12 09:40:56.523995212,14.5920539290817,16.6909300627532,-52.817593,-50.658066,Control,Present,Attraction,15,635
7075.json,1.21583788828156,0.009884860880338,1504,98.0856858656573,2020-07-12 13:31:30.019997334,2020-07-12 13:31:31.235835222,7.95113834056979,11.2658230899985,-60.225822,-56.982372,DUR,Present,Travelling,4,585
7126.json,1.04087495080152,0.009819575007562,1480,98.0016964370054,2020-07-12 14:04:36.901406263,2020-07-12 14:04:37.942281214,17.8992081562071,19.1674855938395,-58.04815,-56.858395,Control,Present,Attraction,2,636
7157.json,2.02150846616175,0.009909355226283,1423,100,2020-07-12 13:44:28.378325219,2020-07-12 13:44:30.399833685,27.3239028915586,32.4697012015482,-36.710876,-31.700481,DUR,Present,Attraction,8,638
7158.json,2.07689924131989,0.009937316944114,1507,99.0454773229568,2020-07-12 13:44:13.580566935,2020-07-12 13:44:15.657466176,23.5312526996319,26.8490180235643,-51.890068,-48.58204,DUR,Present,Attraction,8,666
7165.json,1.04202011243219,0.009830378419172,1451,99.2367540272075,2020-07-12 13:44:16.008186789,2020-07-12 13:44:17.050206903,25.8015367045547,31.6048264358983,-40.56364,-34.76034,DUR,Present,Attraction,8,667
7189.json,1.19944216998567,0.009912745206493,1418,97.5137371213388,2020-07-12 13:44:21.993352213,2020-07-12 13:44:23.192794383,21.0485799662272,28.1162913767497,-45.112755,-38.045044,DUR,Present,Attraction,8,668
7196.json,1.08465037630231,0.009860457966385,1461,97.9196593685937,2020-07-12 13:44:23.271461239,2020-07-12 13:44:24.356111615,34.964654407362,37.3041685897938,-39.621555,-37.212883,DUR,Present,Attraction,8,669
7210.json,1.42353433335325,0.009885655092731,1443,98.3419815087313,2020-07-12 13:44:05.271297160,2020-07-12 13:44:06.694831494,17.8370734912723,25.0729343265129,-58.384624,-51.148766,DUR,Present,Attraction,8,670
7225.json,1.17935169348796,0.009910518432672,1465,97.4610011070364,2020-07-12 13:44:28.825150015,2020-07-12 13:44:30.004501709,21.1770618412946,25.1664797808673,-40.747055,-36.74121,DUR,Present,Attraction,8,671
7229.json,1.04480593690694,0.009856659782141,1490,99.4499090130755,2020-07-12 13:44:29.466318682,2020-07-12 13:44:30.511124618,22.3662498852679,27.6818422943581,-43.507797,-38.035835,DUR,Present,Attraction,8,672
7257.json,1.73342498124976,0.009905285607141,1404,98.7262291692146,2020-07-12 14:03:15.303277015,2020-07-12 14:03:17.036701997,12.648560672725,16.4325249698184,-61.29087,-57.50691,Control,Present,Attraction,2,673
7333.json,1.18384215437942,0.009865351286495,1409,98.9489570838347,2020-07-12 13:20:50.985201973,2020-07-12 13:20:52.169044127,10.814032458619,14.9623799420043,-60.266148,-56.110077,BEF,Present,Travelling,6,674
7342.json,1.16784428742834,0.009896985486681,1434,97.683790102395,2020-07-12 13:30:45.377949607,2020-07-12 13:30:46.545793894,6.93253959603861,10.7356995563118,-56.980835,-53.177673,DUR,Present,Attraction,4,675
7357.json,1.21552420461586,0.009882310606633,1380,98.218390224171,2020-07-12 11:52:18.285561925,2020-07-12 11:52:19.501086130,12.5623693279192,15.1416157491846,-62.000835,-59.4437,DUR,Present,Travelling,3,665
7376.json,1.22702368734998,0.009895352317339,1393,100,2020-07-12 11:52:36.858833735,2020-07-12 11:52:38.085857422,27.0569245103118,32.9710542133876,-44.24725,-38.307186,DUR,Present,Travelling,3,676
7462.json,1.03768644366951,0.009882728034948,1740,99.2368574901053,2020-07-13 08:20:13.521564056,2020-07-13 08:20:14.559250500,10.8065891993865,12.0541740883398,-60.07683,-58.843513,Control,Absent,Socialising,6,678
7468.json,1.23139082584765,0.009851126606781,1637,100,2020-07-13 08:20:31.060699636,2020-07-13 08:20:32.292090462,12.7916433272823,15.0780002717049,-58.383102,-56.091564,Control,Absent,Socialising,6,679
7482.json,1.8838156517367,0.009914819219667,1615,100,2020-07-13 06:48:25.550286024,2020-07-13 06:48:27.434101676,17.1108310393643,19.6162804390308,-56.81826,-54.30248,Control,Present,Attraction,10,680
7489.json,1.07906131513101,0.009899645092945,1747,97.8665156197197,2020-07-13 06:48:51.737101720,2020-07-13 06:48:52.816163035,14.3057790083044,15.4295159788693,-57.1764,-55.967255,Control,Present,Attraction,10,681
7493.json,1.0333035878658,0.009840986551103,1706,97.2396900782601,2020-07-13 06:48:31.732624080,2020-07-13 06:48:32.765927668,20.3618733626146,25.9834459158091,-53.948006,-48.326435,Control,Present,Attraction,10,682
7497.json,1.14384748700174,0.009860754198291,1620,100,2020-07-13 06:48:39.042794294,2020-07-13 06:48:40.186641781,14.6804548369514,17.8453695509169,-60.102146,-56.948322,Control,Present,Attraction,10,683
7500.json,1.32362398485968,0.009877790931789,1695,96.6758937395015,2020-07-13 06:48:28.128101158,2020-07-13 06:48:29.451725144,11.233935373272,12.626000798391,-58.955254,-57.503273,Control,Present,Attraction,10,684
7517.json,1.20552085251011,0.009881318463198,1577,99.0474500993815,2020-07-13 06:48:32.265296085,2020-07-13 06:48:33.470816937,12.0815346572573,13.5094725501458,-60.371593,-59.006992,Control,Present,Attraction,10,685
7518.json,1.04786028529529,0.009885474389578,1556,98.5035741974834,2020-07-13 06:48:35.115317958,2020-07-13 06:48:36.163178243,17.0410169543642,19.5726946050471,-55.42393,-52.785133,Control,Present,Attraction,10,686
7521.json,1.29582722303693,0.009891810862877,1730,98.1173317589942,2020-07-13 06:48:41.194507399,2020-07-13 06:48:42.490334622,14.8773106768087,18.4253286115962,-59.199818,-55.662037,Control,Present,Attraction,10,687
7528.json,1.07591683184319,0.009870796622415,1721,98.4445107836315,2020-07-13 06:46:55.626611051,2020-07-13 06:46:56.702527883,12.7286252975464,15.140274552738,-56.69234,-54.301567,Control,Present,Attraction,12,677
7540.json,1.02313630909818,0.009837849125944,1635,100,2020-07-13 06:46:16.014228406,2020-07-13 06:46:17.037364715,11.7896329894546,16.2566071148067,-54.686485,-50.240513,Control,Present,Attraction,12,664
7545.json,1.15303412261073,0.009854992500946,1717,97.9860549640415,2020-07-13 06:46:32.812117904,2020-07-13 06:46:33.965152027,12.3885731138032,14.3690213170545,-58.16929,-56.263058,Control,Present,Attraction,12,663
7547.json,1.20773063305996,0.009899431418524,1689,96.7292776727359,2020-07-13 06:46:34.149883095,2020-07-13 06:46:35.357613728,28.409971249731,33.3125048687584,-34.62857,-29.739939,Control,Present,Attraction,12,662
7549.json,2.01697770333602,0.00993585075535,1619,100,2020-07-13 06:46:37.531328908,2020-07-13 06:46:39.548306612,25.3416922422266,29.1134225521163,-39.781998,-36.049953,Control,Present,Attraction,12,639
7550.json,1.24934396940694,0.009915428328627,1705,97.3339694886881,2020-07-13 06:46:45.272453124,2020-07-13 06:46:46.521797093,29.2196906508913,32.4828942414302,-40.036293,-36.77309,Control,Present,Attraction,12,640
7556.json,1.23691067648027,0.009895285411842,1735,98.5233589389041,2020-07-13 06:46:50.676026283,2020-07-13 06:46:51.912936960,29.2903181834099,32.1572792835725,-40.421494,-37.535294,Control,Present,Attraction,12,641
7576.json,1.23225416359698,0.009858033308776,1640,100,2020-07-13 06:46:37.306106499,2020-07-13 06:46:38.538360662,30.9971980556365,32.7800165730138,-34.30862,-32.557724,Control,Present,Attraction,12,642
