,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
8357.json,1.36662785656576,0.0099031004098968,26,99.07594417762954,2020-07-13 06:44:17.424252843,2020-07-13 06:44:18.790880700,32.143692659777265,35.18872742320216,-40.63528,-37.549244,Control,Present,Attraction,10.0
8364.json,1.2237189260579022,0.0098687010165959,106,96.75613740502476,2020-07-13 06:44:11.566147499,2020-07-13 06:44:12.789866425,28.036412177147803,33.90419909241912,-41.16521,-35.29742,Control,Present,Attraction,10.0
8371.json,1.0610082206145697,0.0098241501908756,1,99.4280333617396,2020-07-13 06:44:09.513316890,2020-07-13 06:44:10.574325110,11.028121976710077,12.470050754831798,-58.953365,-57.54578,Control,Present,Attraction,10.0
8372.json,1.094382779401375,0.0098593043189313,149,99.02490835991878,2020-07-13 06:44:11.544591475,2020-07-13 06:44:12.638974254,22.39980692103289,27.800888669663586,-47.613678,-42.170105,Control,Present,Attraction,10.0
8374.json,1.268489130669776,0.0099100713333576,5,100.0,2020-07-13 06:44:13.405042200,2020-07-13 06:44:14.673531330,23.03213978413516,24.99266793592921,-49.350273,-47.389744,Control,Present,Attraction,10.0
8382.json,1.1313159252021094,0.0098375297843661,106,98.14276008886269,2020-07-13 06:44:21.160001236,2020-07-13 06:44:22.291317162,31.78963719881498,36.78913228495138,-38.54687,-33.539307,Control,Present,Attraction,10.0
8389.json,1.2623413628787148,0.0098620418974899,62,100.0,2020-07-13 06:44:34.113278601,2020-07-13 06:44:35.375619963,20.17596436746465,23.790483606686383,-48.224922,-44.610405,Control,Present,Attraction,10.0
8398.json,1.1606202723043495,0.0098357650195283,27,100.0,2020-07-13 06:44:39.223557435,2020-07-13 06:44:40.384177707,28.97139055434972,30.86011198122208,-41.099068,-39.183464,Control,Present,Attraction,10.0
8404.json,1.1438474870017323,0.0098607541982907,130,98.59356467084388,2020-07-13 07:55:13.926143181,2020-07-13 07:55:15.069990668,13.00485478507148,27.80257315105862,-63.419937,-48.736553,BEF+DUR,Absent,Travelling,6.0
8410.json,1.104116303598687,0.0098581812821311,179,99.54530934604104,2020-07-13 07:55:11.611855397,2020-07-13 07:55:12.715971701,26.776640994943303,28.8466657185726,-46.524372,-44.425873,BEF+DUR,Absent,Travelling,6.0
8411.json,1.3598186908412195,0.0099256838747534,190,99.66845250629788,2020-07-13 07:55:22.053059592,2020-07-13 07:55:23.412878283,11.73980594657318,13.500447368064124,-47.867004,-46.104046,BEF+DUR,Absent,Travelling,6.0
8429.json,1.190713699337678,0.0098406090854353,12,100.0,2020-07-13 06:38:49.121450473,2020-07-13 06:38:50.312164173,11.838594106038412,15.384805475870769,-58.787277,-55.232967,BEF+DUR,Absent,Attraction,10.0
8432.json,1.035371938381246,0.0098606851274404,8,98.75005009918571,2020-07-13 06:38:47.910101998,2020-07-13 06:38:48.945473937,12.46289182809683,15.66267667917105,-52.435818,-49.237015,BEF+DUR,Absent,Attraction,10.0
8438.json,1.119850686575127,0.0099101830670365,23,99.33968978278956,2020-07-13 06:38:48.169577390,2020-07-13 06:38:49.289428076,13.061393467247065,18.314108206025253,-53.16103,-47.908314,BEF+DUR,Absent,Attraction,10.0
8441.json,1.1358485535261948,0.009876943943706,29,98.017346478425,2020-07-13 06:38:15.293960805,2020-07-13 06:38:16.429809359,14.689277568897166,17.77411867688586,-58.125465,-55.16791,BEF+DUR,Absent,Attraction,10.0
8447.json,1.0721787452965683,0.0098365022504272,145,96.22931593355956,2020-07-13 06:38:52.402435495,2020-07-13 06:38:53.474614240,11.871951293945312,16.329992280183014,-55.437675,-50.906902,BEF+DUR,Absent,Attraction,10.0
8461.json,1.0132013750994489,0.0098369065543635,81,100.0,2020-07-13 06:38:53.423169612,2020-07-13 06:38:54.436370988,14.89804254366657,19.98911156241349,-52.771385,-47.72697,BEF+DUR,Absent,Attraction,10.0
8463.json,1.0444786154146186,0.0098535718435341,177,99.4084630461272,2020-07-13 06:38:39.441622150,2020-07-13 06:38:40.486100766,18.703381341832284,21.5052900823928,-51.433765,-48.63722,BEF+DUR,Absent,Attraction,10.0
8470.json,1.226180814790979,0.0098885549579917,8,99.29465313457884,2020-07-13 06:38:45.847542689,2020-07-13 06:38:47.073723504,20.514398450975293,26.061573536365064,-49.3701,-43.81267,BEF+DUR,Absent,Attraction,10.0
8483.json,1.1700086359287951,0.0098320053439394,100,100.0,2020-07-13 06:38:50.495102683,2020-07-13 06:38:51.665111318,17.078757798590626,21.951631325442776,-51.94646,-47.068928,BEF+DUR,Absent,Attraction,10.0
8484.json,1.0558592187708309,0.0098678431660825,101,100.0,2020-07-13 06:38:20.421277163,2020-07-13 06:38:21.477136382,10.818969984699908,13.308574217602722,-54.701496,-53.12881,BEF+DUR,Absent,Attraction,10.0
8486.json,1.1553079431917157,0.0098744268648864,111,97.4314467091729,2020-07-13 06:38:53.565276181,2020-07-13 06:38:54.720584124,18.31455370146653,21.23700424720501,-47.432674,-44.510223,BEF+DUR,Absent,Attraction,10.0
8491.json,1.0454357877594376,0.0098626017713154,151,99.40301080077366,2020-07-13 06:38:11.240926031,2020-07-13 06:38:12.286361818,13.9029936356978,18.025135184779312,-59.58663,-55.496155,BEF+DUR,Absent,Attraction,10.0
8496.json,1.130721463540489,0.0098323605525259,98,100.0,2020-07-13 06:38:35.168438648,2020-07-13 06:38:36.299160112,14.85647432569047,21.05076021543691,-54.805202,-48.610916,BEF+DUR,Absent,Attraction,10.0
8499.json,1.2078389548060289,0.0099003193016887,123,97.69250046088966,2020-07-13 06:38:43.194240768,2020-07-13 06:38:44.402079723,14.250373438784951,21.401428875170257,-55.852757,-48.693718,BEF+DUR,Absent,Attraction,10.0
8533.json,1.252155850574617,0.0098594948864143,53,100.0,2020-07-13 08:56:38.797468426,2020-07-13 08:56:40.049624277,15.811655237704892,17.80684456644179,-52.262363,-50.24394,Control,Present,Travelling,8.0
8547.json,1.7694269900747628,0.0099406010678357,95,100.0,2020-07-13 08:56:13.796734326,2020-07-13 08:56:15.566161316,15.056784036997202,16.992237726847332,-52.21582,-50.28785,Control,Present,Travelling,8.0
8549.json,1.2249175806786958,0.0098783675861185,95,99.16780378143729,2020-07-13 08:56:18.155558220,2020-07-13 08:56:19.380475800,8.467108837969892,11.371846657294732,-57.91292,-55.053165,Control,Present,Travelling,8.0
8558.json,1.0475950726010377,0.0098829723830286,115,99.07153108398892,2020-07-13 11:50:03.608168989,2020-07-13 11:50:04.655764062,13.432923605947783,17.809924096772164,-58.530838,-54.153843,DUR,Absent,Travelling,12.0
8559.json,1.1758432209038787,0.0098810354697804,170,97.03246433332016,2020-07-13 11:50:50.201306492,2020-07-13 11:50:51.377149713,14.669802562610522,16.029171350839977,-61.921467,-60.59792,DUR,Absent,Travelling,12.0
8596.json,1.189519731305686,0.0099126644275473,138,97.65152524568764,2020-07-13 06:40:04.641210187,2020-07-13 06:40:05.830729918,19.490777079264323,20.900459060668947,-54.432858,-53.031338,DUR+AFT,Present,Attraction,10.0
8597.json,1.8799995875222584,0.009947087764668,73,100.0,2020-07-13 06:40:01.519977131,2020-07-13 06:40:03.399976719,18.66390299392959,21.12715501300359,-51.493908,-49.02653,DUR+AFT,Present,Attraction,10.0
8603.json,1.081083646046359,0.0098280331458759,48,98.07243778649752,2020-07-13 06:40:48.801279441,2020-07-13 06:40:49.882363087,10.526239675634049,15.682426648981432,-61.48172,-56.233223,DUR+AFT,Present,Attraction,10.0
8604.json,1.5199995153885837,0.0099346373554809,201,97.91963832329724,2020-07-13 06:40:47.097518149,2020-07-13 06:40:48.617517664,21.10911478172422,23.913273996083525,-53.66852,-50.864365,DUR+AFT,Present,Attraction,10.0
8607.json,1.559792027729635,0.0099349810683416,186,97.0415836072694,2020-07-13 06:40:21.629116118,2020-07-13 06:40:23.188908146,24.412289716759503,28.44342401076336,-47.606663,-43.57391,DUR+AFT,Present,Attraction,10.0
8610.json,1.1340156289839456,0.0098610054694256,49,100.0,2020-07-13 06:40:03.855485935,2020-07-13 06:40:04.989501564,26.944014569262524,29.268813820152012,-44.352165,-42.027363,DUR+AFT,Present,Attraction,10.0
8612.json,1.5589542587398064,0.0099296449601261,187,98.19867103305388,2020-07-13 06:40:09.081120185,2020-07-13 06:40:10.640074444,14.99764666265371,18.11048361719871,-57.769672,-54.673744,DUR+AFT,Present,Attraction,10.0
8637.json,1.1602713016484785,0.0098328076410888,77,99.51502461670924,2020-07-13 06:40:49.321163615,2020-07-13 06:40:50.481434916,20.270762482734572,22.77338069759003,-51.52299,-49.02932,DUR+AFT,Present,Attraction,10.0
8640.json,1.5303204050078492,0.0098730348710183,188,97.79579025368892,2020-07-13 06:40:12.232434865,2020-07-13 06:40:13.762755270,15.849371440670032,20.809778005965637,-59.136578,-54.193485,DUR+AFT,Present,Attraction,10.0
8655.json,1.0968040041383702,0.0098811171543997,27,99.24785128656708,2020-07-13 06:40:26.605087102,2020-07-13 06:40:27.701891106,14.476594344429348,15.810834912286287,-61.362362,-60.02846,DUR+AFT,Present,Attraction,10.0
8669.json,1.0752594953066392,0.0098647660119875,87,100.0,2020-07-13 07:40:36.619411614,2020-07-13 07:40:37.694671109,13.83257011131004,18.54840034202293,-59.637043,-54.92398,Control,Present,Attraction,8.0
8687.json,1.0837817939965433,0.0098525617636049,58,100.0,2020-07-13 06:50:48.328949511,2020-07-13 06:50:49.412731305,13.893873411066393,16.147472381591797,-62.03243,-59.782623,Control,Present,Attraction,10.0
8750.json,1.047860285295294,0.0098854743895782,142,98.16886924527584,2020-07-13 08:19:02.535661912,2020-07-13 08:19:03.583522197,10.644618727944112,16.10411953203606,-59.86684,-54.329895,Control,Absent,Socialising,6.0
8755.json,1.0238634848686845,0.0098448412006604,163,99.43821072184708,2020-07-13 08:19:53.608852153,2020-07-13 08:19:54.632715638,8.08951819959537,11.744234780008478,-61.43884,-57.776768,Control,Absent,Socialising,6.0
8763.json,1.8697727627600715,0.0099455998019152,13,100.0,2020-07-13 07:38:49.571112217,2020-07-13 07:38:51.440884980,32.611527487572204,35.38487439257033,-35.499226,-32.791355,Control,Present,Attraction,8.0
8767.json,1.1144202499840432,0.0098621261060534,76,100.0,2020-07-13 07:38:40.844977029,2020-07-13 07:38:41.959397279,24.376413683519296,28.31485972844117,-44.490463,-40.51008,Control,Present,Attraction,8.0
8787.json,1.0691992120856426,0.0098999927044966,134,97.82674092773208,2020-07-13 07:38:34.053006700,2020-07-13 07:38:35.122205912,21.46706051296658,27.46901312934028,-48.09309,-42.11012,Control,Present,Attraction,8.0
8802.json,1.0049330408946346,0.0098522847146532,103,100.0,2020-07-13 07:38:58.997388343,2020-07-13 07:39:00.002321384,14.67241015625,20.353761810302736,-50.110603,-44.449993,Control,Present,Attraction,8.0
8818.json,1.3692067352676744,0.0099217879367222,109,96.88403150294074,2020-07-13 06:39:53.528982374,2020-07-13 06:39:54.898189109,14.727279729621356,18.14893298925356,-53.497383,-50.07044,DUR,Absent,Attraction,10.0
8824.json,1.5524281644799225,0.0098880774807638,40,98.92606799238624,2020-07-13 06:39:02.638317852,2020-07-13 06:39:04.190746017,13.48880092914288,20.002237407977763,-53.346985,-46.85064,DUR,Absent,Attraction,10.0
8832.json,1.0380055443629317,0.0098857670891707,44,100.0,2020-07-13 06:39:25.813598534,2020-07-13 06:39:26.851604078,15.825863641636971,21.64090158011167,-53.164665,-47.306297,DUR,Absent,Attraction,10.0
8834.json,1.6134216613467274,0.0098982924009001,157,99.7341810664956,2020-07-13 06:39:26.041132358,2020-07-13 06:39:27.654554019,11.404094337236764,15.09553575043631,-56.72954,-53.049793,DUR,Absent,Attraction,10.0
8835.json,1.341557868386225,0.0098643960910751,25,99.66907361347242,2020-07-13 06:39:49.307884874,2020-07-13 06:39:50.649442742,22.414241926204525,25.30931165796765,-45.962574,-43.083893,DUR,Absent,Attraction,10.0
8842.json,1.2110064684234167,0.0098455810440928,82,100.0,2020-07-13 06:39:26.573298244,2020-07-13 06:39:27.784304712,14.22116201064166,19.206151326497395,-53.656734,-48.63473,DUR,Absent,Attraction,10.0
8844.json,1.0406160099298596,0.0098171321691496,102,100.0,2020-07-13 06:39:04.333404622,2020-07-13 06:39:05.374020632,12.0009315432483,17.41639135812075,-53.161156,-47.77311,DUR,Absent,Attraction,10.0
8851.json,1.4578441271187197,0.0099173069872021,90,100.0,2020-07-13 06:39:05.931142882,2020-07-13 06:39:07.388987009,17.2204647893491,19.916323972784955,-50.271187,-47.46381,DUR,Absent,Attraction,10.0
8853.json,1.12128672512236,0.0098358484659856,168,96.86945083064536,2020-07-13 06:39:42.752721390,2020-07-13 06:39:43.874008115,15.605731855892966,18.346362039552517,-54.687458,-51.912643,DUR,Absent,Attraction,10.0
8855.json,1.7335465504328624,0.0099059802881877,92,100.0,2020-07-13 06:39:19.749362562,2020-07-13 06:39:21.482909112,16.44112401489818,21.12789990486355,-54.25764,-49.57087,DUR,Absent,Attraction,10.0
8867.json,1.1879620363959162,0.0098996836366326,104,97.16862567100767,2020-07-13 06:39:13.332665771,2020-07-13 06:39:14.520627807,13.308971763457228,17.461103784957988,-49.73816,-45.59909,DUR,Absent,Attraction,10.0
8868.json,1.2686698267112533,0.0099114830211816,18,100.0,2020-07-13 06:39:13.723461387,2020-07-13 06:39:14.992131214,14.299353545566774,17.830730630166876,-51.624546,-48.093163,DUR,Absent,Attraction,10.0
8869.json,1.5107931976572626,0.0098744653441651,72,96.92356457384736,2020-07-13 06:39:13.035321281,2020-07-13 06:39:14.546114478,16.36861144617984,19.30085071764494,-45.801685,-42.91797,DUR,Absent,Attraction,10.0
8878.json,1.4238101586455123,0.0098875705461493,166,99.55133626521372,2020-07-13 06:39:23.500866551,2020-07-13 06:39:24.924676710,13.61779876794229,17.984456536490157,-54.956673,-50.574524,DUR,Absent,Attraction,10.0
8879.json,1.0812557753780505,0.0098295979579822,110,97.22501354679734,2020-07-13 06:39:26.349525309,2020-07-13 06:39:27.430781085,9.973328169654398,14.89982453514548,-58.01755,-53.091057,DUR,Absent,Attraction,10.0
8881.json,1.023611183308052,0.0098424152241158,141,96.48427453884877,2020-07-13 06:39:29.166393300,2020-07-13 06:39:30.190004483,20.10737331893093,20.980236497036245,-49.707123,-48.80345,DUR,Absent,Attraction,10.0
8882.json,1.3838154912678355,0.0098843963661988,203,97.41777606322532,2020-07-13 06:39:31.795760565,2020-07-13 06:39:33.179576057,12.11295114714524,14.491701016480896,-60.08803,-57.70928,DUR,Absent,Attraction,10.0
8890.json,1.1259262433919233,0.0098765459946659,60,98.41834019642909,2020-07-13 06:39:55.422951162,2020-07-13 06:39:56.548877406,11.131680367698133,16.187724476129237,-55.783012,-50.65585,DUR,Absent,Attraction,10.0
8891.json,1.063598183489859,0.0098481313286098,10,99.4790843470319,2020-07-13 06:39:56.560940901,2020-07-13 06:39:57.624539085,12.816790338772446,17.73232758934818,-56.231655,-51.316986,DUR,Absent,Attraction,10.0
8918.json,1.173695947296299,0.0098629911537504,84,96.98878038590372,2020-07-13 07:39:08.051529800,2020-07-13 07:39:09.225225747,19.776480538504465,22.924218807090707,-50.26498,-47.05483,Control,Present,Attraction,8.0
8925.json,1.402516038260213,0.0098768735088747,70,97.20757613726563,2020-07-13 07:39:13.590065027,2020-07-13 07:39:14.992581065,22.19391404498707,27.16054810177196,-43.79448,-38.90177,Control,Present,Attraction,8.0
8932.json,1.651962748652922,0.0098919925069037,84,100.0,2020-07-13 07:39:11.465161765,2020-07-13 07:39:13.117124513,17.569273251753586,21.343092148120583,-47.70783,-43.651035,Control,Present,Attraction,8.0
8947.json,1.963149256125439,0.0099148952329567,14,100.0,2020-07-13 07:39:11.083472064,2020-07-13 07:39:13.046621320,19.16048187162818,22.92206442453028,-47.905502,-44.146748,Control,Present,Attraction,8.0
8966.json,1.056321259144802,0.0098721613004187,64,100.0,2020-07-13 07:20:39.793802178,2020-07-13 07:20:40.850123437,13.555640858815128,18.53326298419694,-45.317524,-40.344776,Control,Present,Travelling,10.0
8973.json,1.0318624183442182,0.0098272611270877,52,100.0,2020-07-13 07:20:49.585388615,2020-07-13 07:20:50.617251033,10.83343265240009,17.60313306955191,-47.601837,-40.830475,Control,Present,Travelling,10.0
8974.json,1.5157234736680372,0.0099066893703793,80,100.0,2020-07-13 07:20:03.312186702,2020-07-13 07:20:04.827910176,19.15740041582996,30.204351530025143,-39.523743,-28.52711,Control,Present,Travelling,10.0
8978.json,1.2574435162609845,0.009901130049299,41,98.06446012813778,2020-07-13 07:20:19.088159760,2020-07-13 07:20:20.345603276,17.737692407092208,21.576015184510428,-39.216637,-35.3823,Control,Present,Travelling,10.0
8984.json,1.039362980466528,0.0098986950520621,160,97.6002628664456,2020-07-13 07:20:44.174621368,2020-07-13 07:20:45.213984348,13.60183587693076,19.012509892005045,-43.753056,-38.296787,Control,Present,Travelling,10.0
8988.json,1.020137196669321,0.0098090115064357,184,98.7994620431543,2020-07-13 07:20:09.178979207,2020-07-13 07:20:10.199116404,17.760126918554306,22.738666266202927,-40.81553,-35.83699,Control,Present,Travelling,10.0
8990.json,1.161822918428948,0.0098459569358385,162,98.26061343135592,2020-07-13 07:20:09.857046590,2020-07-13 07:20:11.018869508,23.000719680267128,29.46471490665358,-33.92649,-27.39074,Control,Present,Travelling,10.0
8995.json,1.0478602852952932,0.0098854743895782,38,97.2730107056784,2020-07-13 07:20:31.563791494,2020-07-13 07:20:32.611651780,15.303524075132428,23.38098536115704,-43.33819,-35.31201,Control,Present,Travelling,10.0
9001.json,1.6703845050659796,0.0098839319826389,93,100.0,2020-07-13 07:20:00.052389349,2020-07-13 07:20:01.722773854,22.88462612845681,30.78228912627298,-34.496033,-26.594105,Control,Present,Travelling,10.0
9002.json,1.258961573757059,0.0099130832579295,6,99.55281248665791,2020-07-13 07:20:03.885759656,2020-07-13 07:20:05.144721229,21.884584004365944,27.920391082763672,-35.233208,-29.170177,Control,Present,Travelling,10.0
9007.json,1.4990799951324745,0.00992768208697,63,100.0,2020-07-13 07:20:08.196040055,2020-07-13 07:20:09.695120051,18.03905365314889,24.991036131026892,-41.584633,-34.632652,Control,Present,Travelling,10.0
9009.json,1.667843353284761,0.0099276390076473,122,98.06957838480558,2020-07-13 07:20:09.533193511,2020-07-13 07:20:11.201036865,19.13457584837407,26.384054521624552,-37.10398,-29.88255,Control,Present,Travelling,10.0
9018.json,1.6593982900749964,0.0099365167070359,47,99.60799323716088,2020-07-13 07:20:38.788049490,2020-07-13 07:20:40.447447780,12.75857214494185,17.229244332564505,-45.91068,-41.490875,Control,Present,Travelling,10.0
9019.json,1.451505276307138,0.0098741855531097,178,98.27480507548846,2020-07-13 07:20:41.018685340,2020-07-13 07:20:42.470190617,10.807572563925945,14.970992916232936,-48.86397,-44.70055,Control,Present,Travelling,10.0
9035.json,1.8266759782205977,0.0099275868381554,69,99.05115646650624,2020-07-13 09:46:09.260699281,2020-07-13 09:46:11.087375260,21.064622337641158,22.85951279552743,-48.843132,-47.02645,Control,Absent,Socialising,4.0
9040.json,1.1860252304633736,0.0098835435871947,37,100.0,2020-07-13 09:46:03.091743911,2020-07-13 09:46:04.277769141,12.49914898968383,14.332497795156184,-53.086815,-51.286263,Control,Absent,Socialising,4.0
9053.json,1.121960155687649,0.009841755751646,75,100.0,2020-07-13 09:46:08.059889803,2020-07-13 09:46:09.181849959,14.544416819903867,17.798549543881247,-55.582993,-52.40752,Control,Absent,Socialising,4.0
9057.json,1.103287112259718,0.0098507777880331,124,97.72354134143072,2020-07-13 09:46:16.165844554,2020-07-13 09:46:17.269131666,15.9540977752466,20.126419918142638,-57.12404,-52.953766,Control,Absent,Socialising,4.0
9059.json,1.0064027168424745,0.0098666933023772,56,100.0,2020-07-13 09:46:01.019103817,2020-07-13 09:46:02.025506533,13.133780742254784,14.568219823161447,-52.146576,-50.666485,Control,Absent,Socialising,4.0
9065.json,1.7851027608989891,0.0099172375605499,105,98.72081420686077,2020-07-13 08:55:03.423921592,2020-07-13 08:55:05.209024353,16.36131626367569,19.614849490778788,-46.605267,-43.390476,Control,Present,Travelling,8.0
